id,name,drilling_started,drilling_completed,client_name,owner_name,depth_meters,purpose_is,method_is,drill_name,drill_operator_name,length_meters,is_closed,location_name,isn93_east,isn93_north,wgs84_latitude,wgs84_longitude
23224,DM-04,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Dalsmynni,362841,422308,"64° 16' 31.89""N","21° 49' 54.98""W"
23225,DM-05,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Dalsmynni,362426,422708,"64° 16' 44.19""N","21° 50' 27.12""W"
23226,DM-06,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Dalsmynni,362590,422530,"64° 16' 38.69""N","21° 50' 14.35""W"
23291,HS-29,1992-09-17 00:00:00.0000000,1992-09-21 00:00:00.0000000,Hitaveita Reykjavíkur,NULL,104.4,Hitastigulshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Norðurgröf,372337,414117,"64° 12' 20.87""N","21° 37' 44.69""W"
23301,MH-01,1942-02-01 00:00:00.0000000,1942-02-27 00:00:00.0000000,Bandaríska setuliðið,NULL,42.1,Kaldavatnshola,Bein hola,Gullborinn,Rafmagnsveitan í Reykjavík,NULL,0,Miðnesheiði,322335,391335,"63° 58' 46.17""N","22° 37' 47.81""W"
23302,MH-02,1942-03-02 00:00:00.0000000,1942-04-01 00:00:00.0000000,Bandaríska setuliðið,NULL,70.3,Kaldavatnshola,Bein hola,Gullborinn,Rafmagnsveitan í Reykjavík,NULL,0,Miðnesheiði,322340,391340,"63° 58' 46.35""N","22° 37' 47.47""W"
23303,MH-03,1942-04-04 00:00:00.0000000,1942-05-22 00:00:00.0000000,Bandaríska setuliðið,NULL,88,Kaldavatnshola,Bein hola,Gullborinn,Rafmagnsveitan í Reykjavík,NULL,0,Miðnesheiði,323955,391516,"63° 58' 55.0""N","22° 35' 49.67""W"
23304,MH-04,1942-05-26 00:00:00.0000000,1942-07-04 00:00:00.0000000,Bandaríska setuliðið,NULL,80.8,Kaldavatnshola,Bein hola,Gullborinn,Rafmagnsveitan í Reykjavík,NULL,0,Miðnesheiði,324029,390964,"63° 58' 37.34""N","22° 35' 41.93""W"
23305,MH-05,1950-05-11 00:00:00.0000000,1950-06-07 00:00:00.0000000,Metcalfe-Hamilton-Smith-Beck Companies,NULL,30,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,323995,391167,"63° 58' 43.82""N","22° 35' 45.28""W"
23306,MH-06,1953-01-05 00:00:00.0000000,1953-01-23 00:00:00.0000000,Metcalfe-Hamilton-Smith-Beck Companies,NULL,22.9,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,322360,391360,"63° 58' 47.3""N","22° 37' 46.8""W"
23307,MH-07,1953-01-26 00:00:00.0000000,1953-03-02 00:00:00.0000000,Metcalfe-Hamilton-Smith-Beck Companies,NULL,37.2,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,324649,391145,"63° 58' 44.31""N","22° 34' 57.18""W"
23308,MH-08,1953-03-03 00:00:00.0000000,1953-03-30 00:00:00.0000000,Metcalfe-Hamilton-Smith-Beck Companies,NULL,36.6,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,321645,397550,"64° 2' 5.25""N","22° 39' 4.82""W"
23309,MH-09,1953-03-31 00:00:00.0000000,1953-05-09 00:00:00.0000000,Metcalfe-Hamilton-Smith-Beck Companies,NULL,47.6,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,324299,389861,"63° 58' 2.27""N","22° 35' 17.52""W"
23310,MH-10,1953-07-10 00:00:00.0000000,1953-08-06 00:00:00.0000000,Varnarliðið,NULL,40.6,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,324652,391145,"63° 58' 44.32""N","22° 34' 56.96""W"
23311,MH-11,1953-08-07 00:00:00.0000000,1953-08-29 00:00:00.0000000,Varnarliðið,NULL,42.7,Kaldavatnshola,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Miðnesheiði,324655,391145,"63° 58' 44.32""N","22° 34' 56.74""W"
23312,MH-12,1964-09-07 00:00:00.0000000,1964-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,26,Kaldavatnshola,Bein hola,Höggbor 3,Jarðboranir ríkisins,NULL,0,Miðnesheiði,322385,391385,"63° 58' 47.88""N","22° 37' 44.35""W"
23313,MH-13,1978-10-23 00:00:00.0000000,1978-11-01 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,40.2,Kaldavatnshola,Bein hola,Höggbor 5,Jarðboranir ríkisins,NULL,0,Miðnesheiði,323963,389857,"63° 58' 1.53""N","22° 35' 42.15""W"
23314,"MH-16, #1773",1984-12-11 00:00:00.0000000,1985-01-07 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,40,Kaldavatnshola,Bein hola,Höggbor 5,Jarðboranir ríkisins,NULL,0,Miðnesheiði,320906,391255,"63° 58' 40.94""N","22° 39' 32.34""W"
23315,"MH-17, #127",1987-06-09 00:00:00.0000000,1987-06-26 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,54,Kaldavatnshola,Bein hola,Höggbor 5,Jarðboranir hf.,NULL,0,Miðnesheiði,324036,389622,"63° 57' 54.9""N","22° 35' 35.81""W"
23316,MH-18,1987-08-25 00:00:00.0000000,1987-09-02 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,6.2,Mannvirkjagerð,Bein hola,Höggbor 5,Jarðboranir hf.,NULL,0,Miðnesheiði,322390,391390,"63° 58' 48.5""N","22° 37' 44.1""W"
23317,"MH-19, #HH",1987-10-02 00:00:00.0000000,1987-10-21 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,48,Kaldavatnshola,Bein hola,Höggbor 5,Jarðboranir hf.,NULL,0,Miðnesheiði,322576,391425,"63° 58' 49.52""N","22° 37' 30.50""W"
23318,MH-20,1988-08-30 00:00:00.0000000,1988-09-23 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,39,Kaldavatnshola,Bein hola,Höggbor 5,Jarðboranir hf.,NULL,0,Miðnesheiði,321289,396078,"64° 1' 17.13""N","22° 39' 24.73""W"
23319,"VS-09, CP-1",1988-12-07 00:00:00.0000000,1989-01-17 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,54,Kaldavatnshola,Bein hola,Narfi,Jarðboranir hf.,NULL,0,Miðnesheiði,322148.4,390273.2,"63° 58' 11.60""N","22° 37' 57.2""W"
23320,"VS-10, CP-2",1988-12-07 00:00:00.0000000,1988-12-12 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,54.4,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,322180.2,390466.8,"63° 58' 17.90""N","22° 37' 55.51""W"
23321,"VS-05, FT-1",1988-12-05 00:00:00.0000000,1988-12-07 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,57,Kaldavatnshola,Bein hola,Narfi,Jarðboranir hf.,NULL,0,Miðnesheiði,322896.8,393139.4,"63° 59' 45.39""N","22° 37' 14.17""W"
23322,"VS-06, FT-2",1988-11-30 00:00:00.0000000,1988-12-02 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,57.8,Kaldavatnshola,Bein hola,Narfi,Jarðboranir hf.,NULL,0,Miðnesheiði,322950.4,393374.1,"63° 59' 53.5""N","22° 37' 11.22""W"
23323,"VS-07, FT-3",1988-12-01 00:00:00.0000000,1988-12-02 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,55.3,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,323202.1,393207.7,"63° 59' 48.15""N","22° 36' 52.4""W"
23324,"VS-08, FT-4",1988-12-05 00:00:00.0000000,1988-12-07 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,53.8,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,323166.4,393352.9,"63° 59' 52.77""N","22° 36' 55.27""W"
23325,"VS-02, IS-1",1988-11-25 00:00:00.0000000,1988-11-29 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,23,Kaldavatnshola,Bein hola,Narfi,Jarðboranir hf.,NULL,0,Miðnesheiði,325605.9,392465.8,"63° 59' 28.64""N","22° 33' 52.43""W"
23326,"VS-03, IS-2",1988-11-25 00:00:00.0000000,1988-11-28 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,25.6,Kaldavatnshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,325715.8,392528.9,"63° 59' 30.87""N","22° 33' 44.62""W"
23327,"VS-04, IS-3",1988-11-28 00:00:00.0000000,1988-11-29 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,30,Kaldavatnshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,325731.5,392607.3,"63° 59' 33.43""N","22° 33' 43.79""W"
23328,"VS-19, MD-4",1988-11-30 00:00:00.0000000,1988-12-02 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,48.9,Kaldavatnshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,322870.3,395284.9,"64° 0' 54.50""N","22° 37' 25.16""W"
23329,"VS-16, MD-1",1988-11-29 00:00:00.0000000,1988-11-30 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,49.7,Kaldavatnshola,Bein hola,Narfi,Jarðboranir hf.,NULL,0,Miðnesheiði,322574.7,395136.6,"64° 0' 49.18""N","22° 37' 46.26""W"
23330,"VS-18, MD-3",1988-11-29 00:00:00.0000000,1988-11-30 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,49.8,Kaldavatnshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,322736.1,395429.9,"64° 0' 58.93""N","22° 37' 35.63""W"
23331,"VS-17, MD-2",1988-11-29 00:00:00.0000000,1988-11-30 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,49,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,323026.7,395004.5,"64° 0' 45.75""N","22° 37' 12.48""W"
23333,"MH-21, #839",1989-09-14 00:00:00.0000000,1989-09-19 00:00:00.0000000,Facility Support Contract,NULL,61,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,324454,391007,"63° 58' 39.50""N","22° 35' 10.92""W"
23334,MH-22,1991-04-22 00:00:00.0000000,1991-05-07 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,45.2,Mannvirkjagerð,Bein hola,Höggbor 5,Jarðboranir hf.,NULL,0,Miðnesheiði,322395,391395,"63° 58' 48.22""N","22° 37' 43.66""W"
23335,MH-23,1994-05-10 00:00:00.0000000,1994-05-11 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,57.1,Mannvirkjagerð,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,322400,391400,"63° 58' 48.39""N","22° 37' 43.31""W"
23336,MH-24,1994-05-11 00:00:00.0000000,1994-05-13 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,58.6,Mannvirkjagerð,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,322405,391405,"63° 58' 48.56""N","22° 37' 42.97""W"
23337,MH-25,1994-06-06 00:00:00.0000000,1994-07-01 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,60,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,322410,391410,"63° 58' 48.73""N","22° 37' 42.62""W"
23338,FT-05,2016-09-29 00:00:00.0000000,2016-10-02 00:00:00.0000000,Isavia ohf.,NULL,60,Rannsóknarhola,Bein hola,Trölli,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Miðnesheiði,323986.3,390271.5,"63° 58' 14.93""N","22° 35' 42.17""W"
23339,FT-06,2016-10-03 00:00:00.0000000,2016-10-06 00:00:00.0000000,Isavia ohf.,NULL,60,Rannsóknarhola,Bein hola,Trölli,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Miðnesheiði,323717.3,391721.8,"63° 59' 1.20""N","22° 36' 7.98""W"
23340,FT-07,2016-10-07 00:00:00.0000000,2016-10-09 00:00:00.0000000,Isavia ohf.,NULL,48,Rannsóknarhola,Bein hola,Trölli,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Miðnesheiði,322271.2,393423.8,"63° 59' 53.40""N","22° 38' 1.31""W"
23341,FT-08,2016-10-10 00:00:00.0000000,2016-10-13 00:00:00.0000000,Isavia ohf.,NULL,48.1,Rannsóknarhola,Bein hola,Trölli,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Miðnesheiði,322269,392789.3,"63° 59' 32.94""N","22° 37' 58.80""W"
23371,"MH-15, #1770",1979-09-06 00:00:00.0000000,1979-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,36.3,Kaldavatnshola,Bein hola,Höggbor 5,Jarðboranir ríkisins,NULL,0,Miðnesheiði,320645.9,390776.6,"63° 58' 25.3""N","22° 39' 49.40""W"
23381,"VS-11, TB-1",1988-11-18 00:00:00.0000000,1988-11-23 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,26.7,Kaldavatnshola,Bein hola,Glaumur,Jarðboranir hf.,NULL,0,Miðnesheiði,325808.9,392013.3,"63° 59' 14.42""N","22° 33' 35.65""W"
23382,"VS-12, TB-2",1988-11-23 00:00:00.0000000,1988-11-24 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,24.6,Kaldavatnshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,325800.2,391885.4,"63° 59' 10.28""N","22° 33' 35.76""W"
23383,"VS-13, TB-3",1988-11-24 00:00:00.0000000,1988-11-25 00:00:00.0000000,"R. E. Wright Associates, Inc.",NULL,24.5,Kaldavatnshola,Bein hola,Ýmir-II,Jarðboranir hf.,NULL,0,Miðnesheiði,325742.4,392060.6,"63° 59' 15.82""N","22° 33' 40.72""W"
23401,HN-01,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Hjarðarnes,362769,423880,"64° 17' 22.50""N","21° 50' 5.56""W"
23402,HN-02,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Hjarðarnes,363462,423797,"64° 17' 20.82""N","21° 49' 13.82""W"
23403,HN-03,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Hjarðarnes,363141,423227,"64° 17' 1.97""N","21° 49' 35.76""W"
23404,HN-04,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Hjarðarnes,363007,423454,"64° 17' 9.10""N","21° 49' 46.47""W"
23701,"AT-01, Blikdalsholan",2022-11-04 00:00:00.0000000,2022-11-06 00:00:00.0000000,Veitur ohf.,NULL,66,Hitastigulshola,Bein hola,Tryggur,Bergborun,NULL,0,Ártún,362730,421757,"64° 16' 13.96""N","21° 50' 1.39""W"
23711,BA-01,2022-11-06 00:00:00.0000000,2022-11-06 00:00:00.0000000,Veitur ohf.,NULL,66,Hitastigulshola,Bein hola,Tryggur,Bergborun,NULL,0,Bakki,361275,420503,"64° 15' 31.39""N","21° 51' 45.15""W"
23721,"BH-01, Hola í höggi",2022-11-18 00:00:00.0000000,2022-11-18 00:00:00.0000000,Veitur ohf.,NULL,66,Hitastigulshola,Bein hola,Tryggur,Bergborun,NULL,0,Brautarholt,360319,417966,"64° 14' 8.14""N","21° 52' 47.49""W"
23731,"TI-01, Meðferðarholan",2022-11-28 00:00:00.0000000,2022-11-28 00:00:00.0000000,Veitur ohf.,NULL,66,Hitastigulshola,Bein hola,Tryggur,Bergborun,NULL,0,Tindar,364596,415519,"64° 12' 55.39""N","21° 47' 22.45""W"
23741,MV-01,2022-11-28 00:00:00.0000000,2022-11-28 00:00:00.0000000,Veitur ohf.,NULL,60,Hitastigulshola,Bein hola,Tryggur,Bergborun,NULL,0,Móavík,365859,414530,"64° 12' 25.28""N","21° 45' 45.69""W"
23751,HO-01,2023-05-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,66,Hitastigulshola,Bein hola,Kátur,Bergborun,NULL,0,Hof á Kjalarnesi,362430,418690,"64° 14' 34.58""N","21° 50' 13.43""W"
23801,SP-01,NULL,2005-04-11 00:00:00.0000000,Steinn Björgvin Jónsson,NULL,108,Kaldavatnshola,Bein hola,NULL,NULL,NULL,0,Saurbær,362837,423109,"64° 16' 57.73""N","21° 49' 57.94""W"
23802,SP-02,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Saurbær,362608,423143,"64° 16' 58.49""N","21° 50' 15.6""W"
23803,SP-03,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Saurbær,362740,423017,"64° 16' 54.62""N","21° 50' 4.84""W"
23804,SP-04,2024-01-01 00:00:00.0000000,NULL,Veitur ohf.,NULL,NULL,Hitastigulshola,Bein hola,NULL,NULL,NULL,0,Saurbær,362965,423021,"64° 16' 55.7""N","21° 49' 48.15""W"
